NUMPERIODO|FECPROCESO|NUMRIESGO|NUMDEPARTAMENTO|NUMANTIGUEDAD|NUMSEGMENTO|NUMGCU|CANTIDAD
202108|2021-08-01 00:00:00.0|2|12|5|3|2|110
202108|2021-08-01 00:00:00.0|2|13|1|1|2|2
202108|2021-08-01 00:00:00.0|2|13|1|2|2|1547
202108|2021-08-01 00:00:00.0|2|13|1|3|2|1268
202108|2021-08-01 00:00:00.0|2|13|2|1|2|1
202108|2021-08-01 00:00:00.0|2|13|2|2|2|928
202108|2021-08-01 00:00:00.0|2|13|2|3|2|866
202108|2021-08-01 00:00:00.0|2|13|3|1|2|3
202108|2021-08-01 00:00:00.0|2|13|3|2|2|944
202108|2021-08-01 00:00:00.0|2|13|3|3|2|895
202108|2021-08-01 00:00:00.0|2|13|4|2|2|283
202108|2021-08-01 00:00:00.0|2|13|4|3|2|151
202108|2021-08-01 00:00:00.0|2|13|5|1|2|4
202108|2021-08-01 00:00:00.0|2|13|5|2|2|520
202108|2021-08-01 00:00:00.0|2|13|5|3|2|168
202108|2021-08-01 00:00:00.0|2|14|1|2|2|1171
202108|2021-08-01 00:00:00.0|2|14|1|3|2|945
202108|2021-08-01 00:00:00.0|2|14|2|1|2|1
202108|2021-08-01 00:00:00.0|2|14|2|2|2|676
202108|2021-08-01 00:00:00.0|2|14|2|3|2|687
202108|2021-08-01 00:00:00.0|2|14|3|1|2|4
202108|2021-08-01 00:00:00.0|2|14|3|2|2|733
202108|2021-08-01 00:00:00.0|2|14|3|3|2|673
202108|2021-08-01 00:00:00.0|2|14|4|1|2|1
202108|2021-08-01 00:00:00.0|2|14|4|2|2|227
202108|2021-08-01 00:00:00.0|2|14|4|3|2|167
202108|2021-08-01 00:00:00.0|2|14|5|1|2|8
202108|2021-08-01 00:00:00.0|2|14|5|2|2|353
202108|2021-08-01 00:00:00.0|2|14|5|3|2|156
202108|2021-08-01 00:00:00.0|2|15|1|1|2|19
202108|2021-08-01 00:00:00.0|2|15|1|2|2|11301
202108|2021-08-01 00:00:00.0|2|15|1|3|2|7091
202108|2021-08-01 00:00:00.0|2|15|2|1|2|20
202108|2021-08-01 00:00:00.0|2|15|2|2|2|6641
202108|2021-08-01 00:00:00.0|2|15|2|3|2|5505
202108|2021-08-01 00:00:00.0|2|15|3|1|2|25
202108|2021-08-01 00:00:00.0|2|15|3|2|1|1
202108|2021-08-01 00:00:00.0|2|15|3|2|2|6982
202108|2021-08-01 00:00:00.0|2|15|3|3|2|6925
202108|2021-08-01 00:00:00.0|2|15|4|1|2|28
202108|2021-08-01 00:00:00.0|2|15|4|2|2|2014
202108|2021-08-01 00:00:00.0|2|15|4|3|2|1105
202108|2021-08-01 00:00:00.0|2|15|5|1|1|1
202108|2021-08-01 00:00:00.0|2|15|5|1|2|133
202108|2021-08-01 00:00:00.0|2|15|5|2|1|1
202108|2021-08-01 00:00:00.0|2|15|5|2|2|4788
202108|2021-08-01 00:00:00.0|2|15|5|3|2|1291
202108|2021-08-01 00:00:00.0|2|16|1|2|2|308
202108|2021-08-01 00:00:00.0|2|16|1|3|2|132
202108|2021-08-01 00:00:00.0|2|16|2|2|2|156
202108|2021-08-01 00:00:00.0|2|16|2|3|2|79
202108|2021-08-01 00:00:00.0|2|16|3|2|2|190
202108|2021-08-01 00:00:00.0|2|16|3|3|2|99
202108|2021-08-01 00:00:00.0|2|16|4|2|2|50
202108|2021-08-01 00:00:00.0|2|16|4|3|2|10
202108|2021-08-01 00:00:00.0|2|16|5|1|2|5
202108|2021-08-01 00:00:00.0|2|16|5|2|2|105
202108|2021-08-01 00:00:00.0|2|16|5|3|2|8
202108|2021-08-01 00:00:00.0|2|17|1|2|2|44
202108|2021-08-01 00:00:00.0|2|17|1|3|2|23
202108|2021-08-01 00:00:00.0|2|17|2|2|2|31
202108|2021-08-01 00:00:00.0|2|17|2|3|2|15
202108|2021-08-01 00:00:00.0|2|17|3|2|2|22
202108|2021-08-01 00:00:00.0|2|17|3|3|2|11
202108|2021-08-01 00:00:00.0|2|17|4|2|2|5
202108|2021-08-01 00:00:00.0|2|17|4|3|2|1
202108|2021-08-01 00:00:00.0|2|17|5|2|2|10
202108|2021-08-01 00:00:00.0|2|17|5|3|2|1
202108|2021-08-01 00:00:00.0|2|18|1|2|2|109
202108|2021-08-01 00:00:00.0|2|18|1|3|2|69
202108|2021-08-01 00:00:00.0|2|18|2|2|2|61
202108|2021-08-01 00:00:00.0|2|18|2|3|2|25
202108|2021-08-01 00:00:00.0|2|18|3|2|2|71
202108|2021-08-01 00:00:00.0|2|18|3|3|2|40
202108|2021-08-01 00:00:00.0|2|18|4|2|2|24
202108|2021-08-01 00:00:00.0|2|18|4|3|2|9
202108|2021-08-01 00:00:00.0|2|18|5|2|2|61
202108|2021-08-01 00:00:00.0|2|18|5|3|2|20
202108|2021-08-01 00:00:00.0|2|19|1|2|2|140
202108|2021-08-01 00:00:00.0|2|19|1|3|2|137
202108|2021-08-01 00:00:00.0|2|19|2|2|2|75
202108|2021-08-01 00:00:00.0|2|19|2|3|2|67
202108|2021-08-01 00:00:00.0|2|19|3|2|2|53
202108|2021-08-01 00:00:00.0|2|19|3|3|2|55
202108|2021-08-01 00:00:00.0|2|19|4|2|2|19
202108|2021-08-01 00:00:00.0|2|19|4|3|2|8
202108|2021-08-01 00:00:00.0|2|19|5|1|2|2
202108|2021-08-01 00:00:00.0|2|19|5|2|2|33
202108|2021-08-01 00:00:00.0|2|19|5|3|2|7
202108|2021-08-01 00:00:00.0|2|20|1|2|2|1764
202108|2021-08-01 00:00:00.0|2|20|1|3|2|1444
202108|2021-08-01 00:00:00.0|2|20|2|2|2|1133
202108|2021-08-01 00:00:00.0|2|20|2|3|2|1032
202108|2021-08-01 00:00:00.0|2|20|3|1|2|2
202108|2021-08-01 00:00:00.0|2|20|3|2|2|1266
202108|2021-08-01 00:00:00.0|2|20|3|3|2|933
202108|2021-08-01 00:00:00.0|2|20|4|1|2|2
202108|2021-08-01 00:00:00.0|2|20|4|2|2|298
202108|2021-08-01 00:00:00.0|2|20|4|3|2|151
202108|2021-08-01 00:00:00.0|2|20|5|1|2|10
202108|2021-08-01 00:00:00.0|2|20|5|2|2|579
202108|2021-08-01 00:00:00.0|2|20|5|3|2|138
202108|2021-08-01 00:00:00.0|2|21|1|1|2|1
202108|2021-08-01 00:00:00.0|2|21|1|2|2|416
202108|2021-08-01 00:00:00.0|2|21|1|3|2|286
202108|2021-08-01 00:00:00.0|2|21|2|2|2|196
202108|2021-08-01 00:00:00.0|2|21|2|3|2|123
202108|2021-08-01 00:00:00.0|2|21|3|2|2|194
202108|2021-08-01 00:00:00.0|2|21|3|3|2|168
202108|2021-08-01 00:00:00.0|2|21|4|1|2|1
202108|2021-08-01 00:00:00.0|2|21|4|2|2|66
202108|2021-08-01 00:00:00.0|2|21|4|3|2|31
202108|2021-08-01 00:00:00.0|2|21|5|1|2|3
202108|2021-08-01 00:00:00.0|2|21|5|2|2|103
202108|2021-08-01 00:00:00.0|2|21|5|3|2|41
202108|2021-08-01 00:00:00.0|2|22|1|2|2|369
202108|2021-08-01 00:00:00.0|2|22|1|3|2|326
202108|2021-08-01 00:00:00.0|2|22|2|2|2|222
202108|2021-08-01 00:00:00.0|2|22|2|3|2|198
202108|2021-08-01 00:00:00.0|2|22|3|2|2|205
202108|2021-08-01 00:00:00.0|2|22|3|3|2|161
202108|2021-08-01 00:00:00.0|2|22|4|2|2|52
202108|2021-08-01 00:00:00.0|2|22|4|3|2|29
202108|2021-08-01 00:00:00.0|2|22|5|2|2|108
202108|2021-08-01 00:00:00.0|2|22|5|3|2|38
202108|2021-08-01 00:00:00.0|2|23|1|2|2|203
202108|2021-08-01 00:00:00.0|2|23|1|3|2|189
202108|2021-08-01 00:00:00.0|2|23|2|2|2|96
202108|2021-08-01 00:00:00.0|2|23|2|3|2|101
202108|2021-08-01 00:00:00.0|2|23|3|1|2|1
202108|2021-08-01 00:00:00.0|2|23|3|2|2|96
202108|2021-08-01 00:00:00.0|2|23|3|3|2|123
202108|2021-08-01 00:00:00.0|2|23|4|2|2|27
202108|2021-08-01 00:00:00.0|2|23|4|3|2|22
202108|2021-08-01 00:00:00.0|2|23|5|1|2|3
202108|2021-08-01 00:00:00.0|2|23|5|2|2|78
202108|2021-08-01 00:00:00.0|2|23|5|3|2|41
202108|2021-08-01 00:00:00.0|2|24|1|2|2|201
202108|2021-08-01 00:00:00.0|2|24|1|3|2|145
202108|2021-08-01 00:00:00.0|2|24|2|1|2|1
202108|2021-08-01 00:00:00.0|2|24|2|2|2|105
202108|2021-08-01 00:00:00.0|2|24|2|3|2|99
202108|2021-08-01 00:00:00.0|2|24|3|2|2|131
202108|2021-08-01 00:00:00.0|2|24|3|3|2|74
202108|2021-08-01 00:00:00.0|2|24|4|2|2|36
202108|2021-08-01 00:00:00.0|2|24|4|3|2|16
202108|2021-08-01 00:00:00.0|2|24|5|2|2|65
202108|2021-08-01 00:00:00.0|2|24|5|3|2|11
202108|2021-08-01 00:00:00.0|2|25|1|2|2|417
202108|2021-08-01 00:00:00.0|2|25|1|3|2|257
202108|2021-08-01 00:00:00.0|2|25|2|2|2|242
202108|2021-08-01 00:00:00.0|2|25|2|3|2|137
202108|2021-08-01 00:00:00.0|2|25|3|1|2|1
202108|2021-08-01 00:00:00.0|2|25|3|2|2|248
202108|2021-08-01 00:00:00.0|2|25|3|3|2|136
202108|2021-08-01 00:00:00.0|2|25|4|2|2|69
202108|2021-08-01 00:00:00.0|2|25|4|3|2|20
202108|2021-08-01 00:00:00.0|2|25|5|2|2|136
202108|2021-08-01 00:00:00.0|2|25|5|3|2|16
202108|2021-08-01 00:00:00.0|2|99|1|2|2|21
202108|2021-08-01 00:00:00.0|2|99|1|3|2|19
202108|2021-08-01 00:00:00.0|2|99|2|2|2|11
202108|2021-08-01 00:00:00.0|2|99|2|3|2|16
202108|2021-08-01 00:00:00.0|2|99|3|2|2|17
202108|2021-08-01 00:00:00.0|2|99|3|3|2|18
202108|2021-08-01 00:00:00.0|2|99|4|2|2|21
202108|2021-08-01 00:00:00.0|2|99|4|3|2|19
202108|2021-08-01 00:00:00.0|2|99|5|2|2|44
202108|2021-08-01 00:00:00.0|2|99|5|3|2|9
202108|2021-08-01 00:00:00.0|3|1|1|2|2|511
202108|2021-08-01 00:00:00.0|3|1|1|3|2|349
202108|2021-08-01 00:00:00.0|3|1|2|2|2|101
202108|2021-08-01 00:00:00.0|3|1|2|3|2|96
202108|2021-08-01 00:00:00.0|3|1|3|2|2|88
202108|2021-08-01 00:00:00.0|3|1|3|3|2|114
202108|2021-08-01 00:00:00.0|3|1|4|2|2|22
202108|2021-08-01 00:00:00.0|3|1|4|3|2|19
202108|2021-08-01 00:00:00.0|3|1|5|1|2|1
202108|2021-08-01 00:00:00.0|3|1|5|2|2|45
202108|2021-08-01 00:00:00.0|3|1|5|3|2|27
202108|2021-08-01 00:00:00.0|3|2|1|1|2|3
202108|2021-08-01 00:00:00.0|3|2|1|2|2|2061
202108|2021-08-01 00:00:00.0|3|2|1|3|2|1234
202108|2021-08-01 00:00:00.0|3|2|2|2|2|381
202108|2021-08-01 00:00:00.0|3|2|2|3|2|420
202108|2021-08-01 00:00:00.0|3|2|3|1|2|4
202108|2021-08-01 00:00:00.0|3|2|3|2|2|488
202108|2021-08-01 00:00:00.0|3|2|3|3|2|701
202108|2021-08-01 00:00:00.0|3|2|4|1|2|1
202108|2021-08-01 00:00:00.0|3|2|4|2|2|109
202108|2021-08-01 00:00:00.0|3|2|4|3|2|113
202108|2021-08-01 00:00:00.0|3|2|5|1|2|8
202108|2021-08-01 00:00:00.0|3|2|5|2|2|302
202108|2021-08-01 00:00:00.0|3|2|5|3|2|144
202108|2021-08-01 00:00:00.0|3|3|1|1|2|1
202108|2021-08-01 00:00:00.0|3|3|1|2|2|282
202108|2021-08-01 00:00:00.0|3|3|1|3|2|305
202108|2021-08-01 00:00:00.0|3|3|2|2|2|55
202108|2021-08-01 00:00:00.0|3|3|2|3|2|44
202108|2021-08-01 00:00:00.0|3|3|3|2|2|57
202108|2021-08-01 00:00:00.0|3|3|3|3|2|68
202108|2021-08-01 00:00:00.0|3|3|4|2|2|12
202108|2021-08-01 00:00:00.0|3|3|4|3|2|12
202108|2021-08-01 00:00:00.0|3|3|5|1|2|1
202108|2021-08-01 00:00:00.0|3|3|5|2|2|27
202108|2021-08-01 00:00:00.0|3|3|5|3|2|10
202108|2021-08-01 00:00:00.0|3|4|1|1|2|5
202108|2021-08-01 00:00:00.0|3|4|1|2|2|2766
202108|2021-08-01 00:00:00.0|3|4|1|3|2|1404
202108|2021-08-01 00:00:00.0|3|4|2|1|2|2
202108|2021-08-01 00:00:00.0|3|4|2|2|2|530
202108|2021-08-01 00:00:00.0|3|4|2|3|2|418
202108|2021-08-01 00:00:00.0|3|4|3|1|2|1
202108|2021-08-01 00:00:00.0|3|4|3|2|2|609
202108|2021-08-01 00:00:00.0|3|4|3|3|2|698
202108|2021-08-01 00:00:00.0|3|4|4|2|2|185
202108|2021-08-01 00:00:00.0|3|4|4|3|2|138
202108|2021-08-01 00:00:00.0|3|4|5|1|2|6
202108|2021-08-01 00:00:00.0|3|4|5|2|2|526
202108|2021-08-01 00:00:00.0|3|4|5|3|2|216
202108|2021-08-01 00:00:00.0|3|5|1|2|2|554
202108|2021-08-01 00:00:00.0|3|5|1|3|2|392
202108|2021-08-01 00:00:00.0|3|5|2|1|2|1
202108|2021-08-01 00:00:00.0|3|5|2|2|2|101
202108|2021-08-01 00:00:00.0|3|5|2|3|2|108
202108|2021-08-01 00:00:00.0|3|5|3|2|2|88
202108|2021-08-01 00:00:00.0|3|5|3|3|2|125
202108|2021-08-01 00:00:00.0|3|5|4|2|2|20
202108|2021-08-01 00:00:00.0|3|5|4|3|2|14
202108|2021-08-01 00:00:00.0|3|5|5|1|2|2
202108|2021-08-01 00:00:00.0|3|5|5|2|2|65
202108|2021-08-01 00:00:00.0|3|5|5|3|2|16
202108|2021-08-01 00:00:00.0|3|6|1|1|2|1
202108|2021-08-01 00:00:00.0|3|6|1|2|2|1941
202108|2021-08-01 00:00:00.0|3|6|1|3|2|1436
202108|2021-08-01 00:00:00.0|3|6|2|2|2|371
202108|2021-08-01 00:00:00.0|3|6|2|3|2|344
202108|2021-08-01 00:00:00.0|3|6|3|1|2|1
202108|2021-08-01 00:00:00.0|3|6|3|2|2|306
202108|2021-08-01 00:00:00.0|3|6|3|3|2|392
202108|2021-08-01 00:00:00.0|3|6|4|2|2|81
202108|2021-08-01 00:00:00.0|3|6|4|3|2|71
202108|2021-08-01 00:00:00.0|3|6|5|1|2|1
202108|2021-08-01 00:00:00.0|3|6|5|2|2|162
202108|2021-08-01 00:00:00.0|3|6|5|3|2|74
202108|2021-08-01 00:00:00.0|3|7|1|1|2|4
202108|2021-08-01 00:00:00.0|3|7|1|2|2|2390
202108|2021-08-01 00:00:00.0|3|7|1|3|2|1217
202108|2021-08-01 00:00:00.0|3|7|2|2|2|651
202108|2021-08-01 00:00:00.0|3|7|2|3|2|518
202108|2021-08-01 00:00:00.0|3|7|3|1|2|4
202108|2021-08-01 00:00:00.0|3|7|3|2|2|746
202108|2021-08-01 00:00:00.0|3|7|3|3|2|888
202108|2021-08-01 00:00:00.0|3|7|4|1|2|1
202108|2021-08-01 00:00:00.0|3|7|4|2|2|250
202108|2021-08-01 00:00:00.0|3|7|4|3|2|131
202108|2021-08-01 00:00:00.0|3|7|5|1|2|18
202108|2021-08-01 00:00:00.0|3|7|5|2|2|772
202108|2021-08-01 00:00:00.0|3|7|5|3|2|206
202108|2021-08-01 00:00:00.0|3|8|1|2|2|1670
202108|2021-08-01 00:00:00.0|3|8|1|3|2|893
202108|2021-08-01 00:00:00.0|3|8|2|2|2|227
202108|2021-08-01 00:00:00.0|3|8|2|3|2|158
202108|2021-08-01 00:00:00.0|3|8|3|1|2|1
202108|2021-08-01 00:00:00.0|3|8|3|2|2|261
202108|2021-08-01 00:00:00.0|3|8|3|3|2|222
202108|2021-08-01 00:00:00.0|3|8|4|1|2|1
202108|2021-08-01 00:00:00.0|3|8|4|2|2|58
202108|2021-08-01 00:00:00.0|3|8|4|3|2|49
202108|2021-08-01 00:00:00.0|3|8|5|1|2|3
202108|2021-08-01 00:00:00.0|3|8|5|2|2|181
202108|2021-08-01 00:00:00.0|3|8|5|3|2|85
202108|2021-08-01 00:00:00.0|3|9|1|2|2|448
202108|2021-08-01 00:00:00.0|3|9|1|3|2|279
202108|2021-08-01 00:00:00.0|3|9|2|2|2|71
202108|2021-08-01 00:00:00.0|3|9|2|3|2|59
202108|2021-08-01 00:00:00.0|3|9|3|2|2|79
202108|2021-08-01 00:00:00.0|3|9|3|3|2|69
202108|2021-08-01 00:00:00.0|3|9|4|2|2|14
202108|2021-08-01 00:00:00.0|3|9|4|3|2|8
202108|2021-08-01 00:00:00.0|3|9|5|2|2|19
202108|2021-08-01 00:00:00.0|3|9|5|3|2|9
202108|2021-08-01 00:00:00.0|3|10|1|1|2|1
202108|2021-08-01 00:00:00.0|3|10|1|2|2|1185
202108|2021-08-01 00:00:00.0|3|10|1|3|2|708
202108|2021-08-01 00:00:00.0|3|10|2|2|2|230
202108|2021-08-01 00:00:00.0|3|10|2|3|2|134
202108|2021-08-01 00:00:00.0|3|10|3|1|2|2
202108|2021-08-01 00:00:00.0|3|10|3|2|2|214
202108|2021-08-01 00:00:00.0|3|10|3|3|2|183
202108|2021-08-01 00:00:00.0|3|10|4|2|2|67
202108|2021-08-01 00:00:00.0|3|10|4|3|2|27
202108|2021-08-01 00:00:00.0|3|10|5|1|2|3
202108|2021-08-01 00:00:00.0|3|10|5|2|2|132
202108|2021-08-01 00:00:00.0|3|10|5|3|2|32
202108|2021-08-01 00:00:00.0|3|11|1|1|2|2
202108|2021-08-01 00:00:00.0|3|11|1|2|2|1671
202108|2021-08-01 00:00:00.0|3|11|1|3|2|897
202108|2021-08-01 00:00:00.0|3|11|2|1|2|1
202108|2021-08-01 00:00:00.0|3|11|2|2|2|352
202108|2021-08-01 00:00:00.0|3|11|2|3|2|356
202108|2021-08-01 00:00:00.0|3|11|3|1|2|1
202108|2021-08-01 00:00:00.0|3|11|3|2|2|570
202108|2021-08-01 00:00:00.0|3|11|3|3|2|653
202108|2021-08-01 00:00:00.0|3|11|4|1|2|1
202108|2021-08-01 00:00:00.0|3|11|4|2|2|154
202108|2021-08-01 00:00:00.0|3|11|4|3|2|114
202108|2021-08-01 00:00:00.0|3|11|5|1|2|6
202108|2021-08-01 00:00:00.0|3|11|5|2|2|414
202108|2021-08-01 00:00:00.0|3|11|5|3|2|142
202108|2021-08-01 00:00:00.0|3|12|1|1|2|3
202108|2021-08-01 00:00:00.0|3|12|1|2|2|2332
202108|2021-08-01 00:00:00.0|3|12|1|3|2|1365
202108|2021-08-01 00:00:00.0|3|12|2|2|2|440
202108|2021-08-01 00:00:00.0|3|12|2|3|2|330
202108|2021-08-01 00:00:00.0|3|12|3|1|2|1
202108|2021-08-01 00:00:00.0|3|12|3|2|2|541
202108|2021-08-01 00:00:00.0|3|12|3|3|2|524
202108|2021-08-01 00:00:00.0|3|12|4|1|2|2
202108|2021-08-01 00:00:00.0|3|12|4|2|2|128
202108|2021-08-01 00:00:00.0|3|12|4|3|2|96
202108|2021-08-01 00:00:00.0|3|12|5|1|2|8
202108|2021-08-01 00:00:00.0|3|12|5|2|2|289
202108|2021-08-01 00:00:00.0|3|12|5|3|2|116
202108|2021-08-01 00:00:00.0|3|13|1|1|2|6
202108|2021-08-01 00:00:00.0|3|13|1|2|2|4421
202108|2021-08-01 00:00:00.0|3|13|1|3|2|2423
202108|2021-08-01 00:00:00.0|3|13|2|1|2|3
202108|2021-08-01 00:00:00.0|3|13|2|2|2|885
202108|2021-08-01 00:00:00.0|3|13|2|3|2|710
202108|2021-08-01 00:00:00.0|3|13|3|2|2|900
202108|2021-08-01 00:00:00.0|3|13|3|3|2|1038
202108|2021-08-01 00:00:00.0|3|13|4|1|2|3
202108|2021-08-01 00:00:00.0|3|13|4|2|2|305
202108|2021-08-01 00:00:00.0|3|13|4|3|2|178
202108|2021-08-01 00:00:00.0|3|13|5|1|2|9
202108|2021-08-01 00:00:00.0|3|13|5|2|2|666
202108|2021-08-01 00:00:00.0|3|13|5|3|2|239
202108|2021-08-01 00:00:00.0|3|14|1|1|2|1
202108|2021-08-01 00:00:00.0|3|14|1|2|2|3461
202108|2021-08-01 00:00:00.0|3|14|1|3|2|1743
202108|2021-08-01 00:00:00.0|3|14|2|2|2|580
202108|2021-08-01 00:00:00.0|3|14|2|3|2|567
202108|2021-08-01 00:00:00.0|3|14|3|1|2|1
202108|2021-08-01 00:00:00.0|3|14|3|2|2|742
202108|2021-08-01 00:00:00.0|3|14|3|3|2|952
202108|2021-08-01 00:00:00.0|3|14|4|1|2|1
202108|2021-08-01 00:00:00.0|3|14|4|2|2|198
202108|2021-08-01 00:00:00.0|3|14|4|3|2|156
202108|2021-08-01 00:00:00.0|3|14|5|1|2|7
202108|2021-08-01 00:00:00.0|3|14|5|2|2|509
202108|2021-08-01 00:00:00.0|3|14|5|3|2|183
202108|2021-08-01 00:00:00.0|3|15|1|1|2|79
202108|2021-08-01 00:00:00.0|3|15|1|2|2|26546
202108|2021-08-01 00:00:00.0|3|15|1|3|2|13209
202108|2021-08-01 00:00:00.0|3|15|2|1|2|12
202108|2021-08-01 00:00:00.0|3|15|2|2|2|6149
202108|2021-08-01 00:00:00.0|3|15|2|3|2|4944
202108|2021-08-01 00:00:00.0|3|15|3|1|2|31
202108|2021-08-01 00:00:00.0|3|15|3|2|1|1
202108|2021-08-01 00:00:00.0|3|15|3|2|2|7619
202108|2021-08-01 00:00:00.0|3|15|3|3|2|8543
202108|2021-08-01 00:00:00.0|3|15|4|1|1|1
202108|2021-08-01 00:00:00.0|3|15|4|1|2|24
202108|2021-08-01 00:00:00.0|3|15|4|2|2|2166
202108|2021-08-01 00:00:00.0|3|15|4|3|2|1352
202108|2021-08-01 00:00:00.0|3|15|5|1|2|188
202108|2021-08-01 00:00:00.0|3|15|5|2|1|1
202108|2021-08-01 00:00:00.0|3|15|5|2|2|6693
202108|2021-08-01 00:00:00.0|3|15|5|3|2|1925
202108|2021-08-01 00:00:00.0|3|16|1|1|2|1
202108|2021-08-01 00:00:00.0|3|16|1|2|2|1111
202108|2021-08-01 00:00:00.0|3|16|1|3|2|376
202108|2021-08-01 00:00:00.0|3|16|2|1|2|1
202108|2021-08-01 00:00:00.0|3|16|2|2|2|161
202108|2021-08-01 00:00:00.0|3|16|2|3|2|78
202108|2021-08-01 00:00:00.0|3|16|3|1|2|1
202108|2021-08-01 00:00:00.0|3|16|3|2|2|190
202108|2021-08-01 00:00:00.0|3|16|3|3|2|89
202108|2021-08-01 00:00:00.0|3|16|4|1|2|1
202108|2021-08-01 00:00:00.0|3|16|4|2|2|45
202108|2021-08-01 00:00:00.0|3|16|4|3|2|18
202108|2021-08-01 00:00:00.0|3|16|5|1|2|4
202108|2021-08-01 00:00:00.0|3|16|5|2|2|131
202108|2021-08-01 00:00:00.0|3|16|5|3|2|18
202108|2021-08-01 00:00:00.0|3|17|1|2|2|105
202108|2021-08-01 00:00:00.0|3|17|1|3|2|94
202108|2021-08-01 00:00:00.0|3|17|2|2|2|24
202108|2021-08-01 00:00:00.0|3|17|2|3|2|15
202108|2021-08-01 00:00:00.0|3|17|3|1|2|1
202108|2021-08-01 00:00:00.0|3|17|3|2|2|27
202108|2021-08-01 00:00:00.0|3|17|3|3|2|18
202108|2021-08-01 00:00:00.0|3|17|4|2|2|14
202108|2021-08-01 00:00:00.0|3|17|4|3|2|1
202108|2021-08-01 00:00:00.0|3|17|5|1|2|1
202108|2021-08-01 00:00:00.0|3|17|5|2|2|17
202108|2021-08-01 00:00:00.0|3|17|5|3|2|3
202108|2021-08-01 00:00:00.0|3|18|1|2|2|376
202108|2021-08-01 00:00:00.0|3|18|1|3|2|147
202108|2021-08-01 00:00:00.0|3|18|2|2|2|56
202108|2021-08-01 00:00:00.0|3|18|2|3|2|29
202108|2021-08-01 00:00:00.0|3|18|3|2|2|73
202108|2021-08-01 00:00:00.0|3|18|3|3|2|60
202108|2021-08-01 00:00:00.0|3|18|4|2|2|20
202108|2021-08-01 00:00:00.0|3|18|4|3|2|9
202108|2021-08-01 00:00:00.0|3|18|5|1|2|2
202108|2021-08-01 00:00:00.0|3|18|5|2|2|56
202108|2021-08-01 00:00:00.0|3|18|5|3|2|22
202108|2021-08-01 00:00:00.0|3|19|1|2|2|376
202108|2021-08-01 00:00:00.0|3|19|1|3|2|255
202108|2021-08-01 00:00:00.0|3|19|2|2|2|74
202108|2021-08-01 00:00:00.0|3|19|2|3|2|53
202108|2021-08-01 00:00:00.0|3|19|3|2|2|60
202108|2021-08-01 00:00:00.0|3|19|3|3|2|73
202108|2021-08-01 00:00:00.0|3|19|4|2|2|17
202108|2021-08-01 00:00:00.0|3|19|4|3|2|14
202108|2021-08-01 00:00:00.0|3|19|5|1|2|2
202108|2021-08-01 00:00:00.0|3|19|5|2|2|36
202108|2021-08-01 00:00:00.0|3|19|5|3|2|15
202108|2021-08-01 00:00:00.0|3|20|1|1|2|6
202108|2021-08-01 00:00:00.0|3|20|1|2|2|4571
202108|2021-08-01 00:00:00.0|3|20|1|3|2|2232
202108|2021-08-01 00:00:00.0|3|20|2|1|2|2
202108|2021-08-01 00:00:00.0|3|20|2|2|2|1086
202108|2021-08-01 00:00:00.0|3|20|2|3|2|810
202108|2021-08-01 00:00:00.0|3|20|3|1|2|3
202108|2021-08-01 00:00:00.0|3|20|3|2|2|1237
202108|2021-08-01 00:00:00.0|3|20|3|3|2|1253
202108|2021-08-01 00:00:00.0|3|20|4|2|2|323
202108|2021-08-01 00:00:00.0|3|20|4|3|2|172
202108|2021-08-01 00:00:00.0|3|20|5|1|2|11
202108|2021-08-01 00:00:00.0|3|20|5|2|1|1
202108|2021-08-01 00:00:00.0|3|20|5|2|2|756
202108|2021-08-01 00:00:00.0|3|20|5|3|2|190
202108|2021-08-01 00:00:00.0|3|21|1|1|2|1
202108|2021-08-01 00:00:00.0|3|21|1|2|2|1487
202108|2021-08-01 00:00:00.0|3|21|1|3|2|855
202108|2021-08-01 00:00:00.0|3|21|2|2|2|213
202108|2021-08-01 00:00:00.0|3|21|2|3|2|129
202108|2021-08-01 00:00:00.0|3|21|3|2|2|202
202108|2021-08-01 00:00:00.0|3|21|3|3|2|210
202108|2021-08-01 00:00:00.0|3|21|4|1|2|1
202108|2021-08-01 00:00:00.0|3|21|4|2|2|69
202108|2021-08-01 00:00:00.0|3|21|4|3|2|44
202108|2021-08-01 00:00:00.0|3|21|5|2|2|135
202108|2021-08-01 00:00:00.0|3|21|5|3|2|57
202108|2021-08-01 00:00:00.0|3|22|1|1|2|1
202108|2021-08-01 00:00:00.0|3|22|1|2|2|1158
202108|2021-08-01 00:00:00.0|3|22|1|3|2|995
202108|2021-08-01 00:00:00.0|3|22|2|1|2|1
202108|2021-08-01 00:00:00.0|3|22|2|2|2|219
202108|2021-08-01 00:00:00.0|3|22|2|3|2|198
202108|2021-08-01 00:00:00.0|3|22|3|2|2|225
202108|2021-08-01 00:00:00.0|3|22|3|3|2|266
202108|2021-08-01 00:00:00.0|3|22|4|1|2|1
202108|2021-08-01 00:00:00.0|3|22|4|2|2|83
202108|2021-08-01 00:00:00.0|3|22|4|3|2|52
202108|2021-08-01 00:00:00.0|3|22|5|2|2|149
202108|2021-08-01 00:00:00.0|3|22|5|3|2|54
202108|2021-08-01 00:00:00.0|3|23|1|1|2|1
202108|2021-08-01 00:00:00.0|3|23|1|2|2|755
202108|2021-08-01 00:00:00.0|3|23|1|3|2|476
